Headline_ID,Ticker,Headline,Sentiment_Score,Daily_Return_Pct,Market_Movement
2889,MSFT,Market analysts maintain neutral rating on MSFT ahead of earnings.,0.1267,0.02,1
2890,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.7843,-1.66,0
2891,ETH,ETH schedules upcoming annual shareholder meeting for next month.,0.0755,-1.57,0
2892,META,Analyst downgrade for META citing margin compression and slow growth.,-0.492,-1.48,0
2893,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.7975,3.32,1
2894,MSFT,Decreased consumer demand hits MSFT quarterly profit margins.,-0.3621,-0.64,0
2895,NVDA,Inflation fears and macro headwinds pressure NVDA valuations lower.,-0.9292,-3.08,0
2896,BTC,BTC misses Q3 earnings estimates amid rising operational costs.,-0.6793,-3.07,0
2897,ETH,ETH announces strategic acquisition to boost AI infrastructure.,0.6618,2.42,1
2898,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.4313,2.75,1
2899,TSLA,TSLA trades sideways amidst broader market consolidation.,0.0934,0.49,0
2900,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.5455,1.99,1
2901,BTC,"BTC faces supply chain bottlenecks, lowering annual guidance.",-0.5637,-3.26,0
2902,AAPL,AAPL schedules upcoming annual shareholder meeting for next month.,0.1179,0.67,1
2903,BTC,BTC schedules upcoming annual shareholder meeting for next month.,-0.0766,-1.66,1
2904,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.7563,-2.52,0
2905,TSLA,TSLA holds steady as investors await upcoming inflation report.,-0.0905,1.08,1
2906,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.5943,2.15,1
2907,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.8388,-2.04,0
2908,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.7437,2.98,1
2909,MSFT,"MSFT secures major enterprise partnership, expanding market dominance.",0.5911,2.26,1
2910,NVDA,NVDA reports record quarterly revenue exceeding Wall Street expectations.,0.926,3.82,1
2911,AAPL,Inflation fears and macro headwinds pressure AAPL valuations lower.,-0.7874,-3.55,0
2912,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.3957,0.64,1
2913,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.8109,-2.6,0
2914,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.4504,2.68,1
2915,AAPL,AAPL misses Q3 earnings estimates amid rising operational costs.,-0.5175,-1.24,0
2916,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.6358,3.68,1
2917,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.6507,3.09,1
2918,GOOGL,GOOGL schedules upcoming annual shareholder meeting for next month.,0.0889,0.83,0
2919,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.5409,0.61,1
2920,GOOGL,Strong subscriber growth drives GOOGL shares to new 52-week high.,0.6696,2.1,1
2921,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.4564,-1.52,0
2922,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.7921,0.33,1
2923,NVDA,"NVDA secures major enterprise partnership, expanding market dominance.",0.4841,2.0,1
2924,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.7673,1.85,1
2925,NVDA,Analyst downgrade for NVDA citing margin compression and slow growth.,-0.6545,-2.31,0
2926,MSFT,MSFT reports record quarterly revenue exceeding Wall Street expectations.,0.8496,3.66,1
2927,META,"META secures major enterprise partnership, expanding market dominance.",0.4798,2.16,1
2928,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.5075,2.35,1
2929,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.6892,-3.21,0
2930,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.6899,1.99,1
2931,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.4818,2.59,1
2932,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.5517,2.55,1
2933,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.9358,-3.4,0
2934,GOOGL,Decreased consumer demand hits GOOGL quarterly profit margins.,-0.8971,-3.76,0
2935,ETH,Decreased consumer demand hits ETH quarterly profit margins.,-0.5844,-0.25,0
2936,TSLA,Decreased consumer demand hits TSLA quarterly profit margins.,-0.6696,-2.81,0
2937,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.5489,-1.98,0
2938,NVDA,NVDA announces routine board member appointment.,-0.1421,-0.48,1
2939,MSFT,Inflation fears and macro headwinds pressure MSFT valuations lower.,-0.9115,-2.75,0
2940,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.7117,-3.02,0
2941,AMZN,Strong subscriber growth drives AMZN shares to new 52-week high.,0.7777,3.44,1
2942,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.8215,2.97,1
2943,BTC,"BTC faces supply chain bottlenecks, lowering annual guidance.",-0.8001,-2.82,0
2944,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.3946,3.31,1
2945,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.7474,-2.14,0
2946,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.4327,2.27,1
2947,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.4545,2.92,1
2948,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.4439,-0.94,0
2949,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.9491,3.78,1
2950,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.4174,1.78,1
2951,BTC,BTC schedules upcoming annual shareholder meeting for next month.,-0.0613,1.88,1
2952,GOOGL,GOOGL schedules upcoming annual shareholder meeting for next month.,-0.0934,-0.01,0
2953,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.38,0.85,1
2954,META,META announces strategic acquisition to boost AI infrastructure.,0.3979,1.97,1
2955,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.5328,-1.08,0
2956,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.5304,1.67,1
2957,META,"META reports cybersecurity breach, prompting investor selloff.",-0.6291,-2.42,0
2958,META,Strong subscriber growth drives META shares to new 52-week high.,0.9492,1.96,1
2959,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.5768,1.3,1
2960,NVDA,"NVDA faces supply chain bottlenecks, lowering annual guidance.",-0.4451,-3.98,0
2961,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.5943,2.24,1
2962,MSFT,Analyst downgrade for MSFT citing margin compression and slow growth.,-0.8556,-4.24,0
2963,ETH,ETH reports record quarterly revenue exceeding Wall Street expectations.,0.4162,0.84,1
2964,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.6334,-2.26,0
2965,META,META holds steady as investors await upcoming inflation report.,0.0249,0.71,0
2966,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.3952,-1.77,0
2967,ETH,Decreased consumer demand hits ETH quarterly profit margins.,-0.7715,-1.86,0
2968,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.4527,0.83,1
2969,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.7221,-3.01,0
2970,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.7561,-2.67,0
2971,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.5743,-2.27,0
2972,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.5521,-2.23,0
2973,TSLA,TSLA shares plummet following unexpected CEO departure and audit concerns.,-0.6811,-3.79,0
2974,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,0.0665,-1.54,0
2975,META,Institutional investors surge buying in META after bullish earnings call.,0.7639,2.49,1
2976,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.3627,-1.03,0
2977,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.4136,1.18,1
2978,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.8862,-3.6,0
2979,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.4098,1.45,1
2980,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.8425,-4.77,0
2981,MSFT,Decreased consumer demand hits MSFT quarterly profit margins.,-0.6934,-1.05,0
2982,AAPL,Strong subscriber growth drives AAPL shares to new 52-week high.,0.4577,1.7,1
2983,TSLA,Analysts raise price target for TSLA following strong demand metrics.,0.4462,2.96,1
2984,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.8188,-0.94,0
2985,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.7843,-3.31,0
2986,META,Decreased consumer demand hits META quarterly profit margins.,-0.9052,-3.82,0
2987,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,0.0688,-0.12,1
2988,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.7524,2.18,1
2989,ETH,Analysts raise price target for ETH following strong demand metrics.,0.3915,0.83,1
2990,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.4374,0.78,1
2991,GOOGL,Analyst downgrade for GOOGL citing margin compression and slow growth.,-0.3773,-0.68,0
2992,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.4142,2.53,1
2993,MSFT,"Regulatory scrutiny intensifies for MSFT, causing stock slump.",-0.4503,-1.41,0
2994,MSFT,"MSFT faces supply chain bottlenecks, lowering annual guidance.",-0.7458,-2.98,0
2995,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.6477,1.98,1
2996,META,META announces strategic acquisition to boost AI infrastructure.,0.7624,3.62,1
2997,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.4446,1.03,1
2998,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.4367,1.15,1
2999,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.8325,2.63,1
3000,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.6439,-3.23,0
3001,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.5881,1.47,1
3002,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.4624,0.5,1
3003,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.8474,-2.87,0
3004,MSFT,Analyst downgrade for MSFT citing margin compression and slow growth.,-0.6539,-2.58,0
3005,META,META misses Q3 earnings estimates amid rising operational costs.,-0.6695,-3.27,0
3006,AAPL,AAPL trades sideways amidst broader market consolidation.,0.0564,-1.55,1
3007,ETH,ETH announces routine board member appointment.,-0.0174,1.1,0
3008,NVDA,"NVDA faces supply chain bottlenecks, lowering annual guidance.",-0.5928,-2.6,0
3009,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.5813,2.42,1
3010,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.7847,-3.43,0
3011,MSFT,MSFT trades sideways amidst broader market consolidation.,0.0309,-0.36,1
3012,BTC,"BTC secures major enterprise partnership, expanding market dominance.",0.6547,2.74,1
3013,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.4502,-0.7,0
3014,MSFT,MSFT holds steady as investors await upcoming inflation report.,0.1206,2.9,1
3015,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.7098,-2.76,0
3016,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.3838,2.06,1
3017,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.6034,-0.53,0
3018,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.4345,1.65,1
3019,META,"META reports cybersecurity breach, prompting investor selloff.",-0.645,-2.08,0
3020,TSLA,TSLA announces strategic acquisition to boost AI infrastructure.,0.5799,3.07,1
3021,BTC,Market analysts maintain neutral rating on BTC ahead of earnings.,-0.032,1.1,1
3022,BTC,"BTC faces supply chain bottlenecks, lowering annual guidance.",-0.6308,-3.92,0
3023,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.479,2.39,1
3024,GOOGL,GOOGL announces routine board member appointment.,-0.0147,0.46,0
3025,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.5047,1.68,1
3026,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.5131,0.56,1
3027,AMZN,Analyst downgrade for AMZN citing margin compression and slow growth.,-0.4879,-0.27,0
3028,MSFT,Institutional investors surge buying in MSFT after bullish earnings call.,0.9297,3.0,1
3029,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.8383,-3.1,0
3030,MSFT,"Regulatory scrutiny intensifies for MSFT, causing stock slump.",-0.514,-0.48,0
3031,MSFT,"MSFT faces supply chain bottlenecks, lowering annual guidance.",-0.5673,-1.63,0
3032,GOOGL,"GOOGL reports cybersecurity breach, prompting investor selloff.",-0.9284,-2.57,0
3033,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.8861,-1.84,0
3034,AMZN,Market analysts maintain neutral rating on AMZN ahead of earnings.,-0.0772,-0.31,1
3035,ETH,ETH misses Q3 earnings estimates amid rising operational costs.,-0.9488,-2.61,0
3036,TSLA,"Federal Reserve signals rate cut interest, sparking market rally in TSLA.",0.7304,3.57,1
3037,GOOGL,"GOOGL reports cybersecurity breach, prompting investor selloff.",-0.8417,-3.52,0
3038,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.8263,3.83,1
3039,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.9291,-3.97,0
3040,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.609,1.97,1
3041,ETH,Analyst downgrade for ETH citing margin compression and slow growth.,-0.5547,-2.16,0
3042,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.8078,2.9,1
3043,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.6584,2.91,1
3044,ETH,Analysts raise price target for ETH following strong demand metrics.,0.9082,3.28,1
3045,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.6298,1.69,1
3046,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.5937,-3.49,0
3047,TSLA,Analyst downgrade for TSLA citing margin compression and slow growth.,-0.5532,-1.39,0
3048,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.649,-2.57,0
3049,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.4992,-2.57,0
3050,NVDA,Market analysts maintain neutral rating on NVDA ahead of earnings.,-0.0073,0.46,1
3051,AAPL,Inflation fears and macro headwinds pressure AAPL valuations lower.,-0.8005,-2.22,0
3052,GOOGL,Strong subscriber growth drives GOOGL shares to new 52-week high.,0.4432,2.78,1
3053,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.8366,3.76,1
3054,AAPL,AAPL misses Q3 earnings estimates amid rising operational costs.,-0.7294,-3.37,0
3055,NVDA,"NVDA secures major enterprise partnership, expanding market dominance.",0.7376,3.44,1
3056,GOOGL,GOOGL holds steady as investors await upcoming inflation report.,0.0182,0.24,0
3057,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.663,1.25,1
3058,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.6399,-2.5,0
3059,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.5905,-0.93,0
3060,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.6105,-2.79,0
3061,GOOGL,Market analysts maintain neutral rating on GOOGL ahead of earnings.,0.052,-0.24,1
3062,META,"META secures major enterprise partnership, expanding market dominance.",0.4006,1.8,1
3063,TSLA,"Regulatory scrutiny intensifies for TSLA, causing stock slump.",-0.5122,-1.56,0
3064,ETH,ETH reports record quarterly revenue exceeding Wall Street expectations.,0.375,0.88,1
3065,AMZN,Strong subscriber growth drives AMZN shares to new 52-week high.,0.4393,2.19,1
3066,GOOGL,GOOGL schedules upcoming annual shareholder meeting for next month.,-0.1499,-0.43,0
3067,AMZN,AMZN announces strategic acquisition to boost AI infrastructure.,0.8949,3.31,1
3068,ETH,Strong subscriber growth drives ETH shares to new 52-week high.,0.4235,0.82,1
3069,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.6104,2.66,1
3070,BTC,BTC misses Q3 earnings estimates amid rising operational costs.,-0.6309,-2.52,0
3071,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.3503,-1.75,0
3072,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.4556,-1.86,0
3073,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.3573,0.24,1
3074,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.8982,3.92,1
3075,TSLA,TSLA announces strategic acquisition to boost AI infrastructure.,0.9069,1.45,1
3076,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.7839,3.1,1
3077,META,Analyst downgrade for META citing margin compression and slow growth.,-0.3634,-0.74,0
3078,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.6893,2.98,1
3079,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.5322,2.49,1
3080,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,-0.017,-1.57,0
3081,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.9204,2.09,1
3082,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.4041,-0.37,0
3083,NVDA,"NVDA faces supply chain bottlenecks, lowering annual guidance.",-0.7551,-2.81,0
3084,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.4063,-0.37,0
3085,AAPL,AAPL schedules upcoming annual shareholder meeting for next month.,0.134,0.02,0
3086,AMZN,"Federal Reserve signals rate cut interest, sparking market rally in AMZN.",0.7144,1.49,1
3087,NVDA,NVDA schedules upcoming annual shareholder meeting for next month.,0.1318,1.08,0
3088,TSLA,"TSLA faces supply chain bottlenecks, lowering annual guidance.",-0.6999,-1.16,0
3089,BTC,Institutional investors surge buying in BTC after bullish earnings call.,0.9296,4.41,1
3090,META,META holds steady as investors await upcoming inflation report.,-0.1397,-0.01,1
3091,META,"META reports cybersecurity breach, prompting investor selloff.",-0.5467,-2.92,0
3092,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.8701,4.08,1
3093,GOOGL,GOOGL announces routine board member appointment.,-0.1465,-0.97,0
3094,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.8043,4.63,1
3095,AMZN,AMZN trades sideways amidst broader market consolidation.,-0.0119,0.51,1
3096,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.8151,0.86,1
3097,TSLA,TSLA trades sideways amidst broader market consolidation.,-0.0726,-1.41,0
3098,GOOGL,GOOGL announces routine board member appointment.,0.0011,0.36,1
3099,NVDA,NVDA holds steady as investors await upcoming inflation report.,0.0407,-0.07,0
3100,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.7031,1.35,1
3101,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.6482,2.34,1
3102,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.4147,1.15,1
3103,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.5732,2.24,1
3104,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.7825,2.99,1
3105,AAPL,"AAPL launches groundbreaking AI product line, driving analyst upgrades.",0.9333,3.41,1
3106,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.4836,1.73,1
3107,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.7582,-3.07,0
3108,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.6453,1.67,1
3109,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.7982,3.66,1
3110,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.5896,-0.96,0
3111,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.7244,2.09,1
3112,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.5605,-2.0,0
3113,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.3691,1.93,1
3114,AMZN,Analyst downgrade for AMZN citing margin compression and slow growth.,-0.4171,-1.51,0
3115,BTC,BTC announces routine board member appointment.,-0.0059,-0.68,0
3116,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.7954,-5.51,0
3117,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.4287,2.58,1
3118,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.6387,-2.39,0
3119,BTC,"BTC secures major enterprise partnership, expanding market dominance.",0.5928,2.91,1
3120,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.8135,-2.97,0
3121,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.3889,1.03,1
3122,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.7576,3.85,1
3123,META,META misses Q3 earnings estimates amid rising operational costs.,-0.7244,-2.6,0
3124,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.4523,3.39,1
3125,ETH,Institutional investors surge buying in ETH after bullish earnings call.,0.5307,2.62,1
3126,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.6628,2.95,1
3127,NVDA,Analysts raise price target for NVDA following strong demand metrics.,0.5429,1.56,1
3128,META,META shares plummet following unexpected CEO departure and audit concerns.,-0.5724,-2.39,0
3129,META,META holds steady as investors await upcoming inflation report.,0.1172,0.43,1
3130,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.7751,-1.18,0
3131,NVDA,Institutional investors surge buying in NVDA after bullish earnings call.,0.5062,1.8,1
3132,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.8338,-3.21,0
3133,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.5965,-2.63,0
3134,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.8488,4.62,1
3135,META,META shares plummet following unexpected CEO departure and audit concerns.,-0.6464,-1.27,0
3136,ETH,ETH announces routine board member appointment.,0.075,-0.45,0
3137,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.5435,2.08,1
3138,META,Decreased consumer demand hits META quarterly profit margins.,-0.8394,-2.48,0
3139,META,"META secures major enterprise partnership, expanding market dominance.",0.5325,3.33,1
3140,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.6326,2.31,1
3141,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.6208,1.25,1
3142,MSFT,MSFT misses Q3 earnings estimates amid rising operational costs.,-0.3967,-2.97,0
3143,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.5663,0.44,1
3144,META,META announces routine board member appointment.,0.0502,-1.01,1
3145,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.9233,2.87,1
3146,GOOGL,GOOGL announces routine board member appointment.,-0.0438,-0.02,1
3147,META,META announces routine board member appointment.,-0.1037,0.27,0
3148,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.5052,2.26,1
3149,ETH,ETH announces routine board member appointment.,-0.1487,-1.87,1
3150,AAPL,AAPL schedules upcoming annual shareholder meeting for next month.,-0.0332,-0.67,1
3151,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.9018,-3.45,0
3152,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.6035,3.22,1
3153,GOOGL,GOOGL announces strategic acquisition to boost AI infrastructure.,0.3858,0.88,1
3154,AMZN,AMZN announces routine board member appointment.,0.024,0.82,0
3155,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.8218,2.47,1
3156,AMZN,Strong subscriber growth drives AMZN shares to new 52-week high.,0.4259,0.27,1
3157,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.8477,5.53,1
3158,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.4909,-2.37,0
3159,ETH,Analysts raise price target for ETH following strong demand metrics.,0.7236,3.5,1
3160,GOOGL,Decreased consumer demand hits GOOGL quarterly profit margins.,-0.5903,-1.52,0
3161,NVDA,NVDA schedules upcoming annual shareholder meeting for next month.,-0.1494,-0.9,0
3162,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.731,-1.66,0
3163,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.6711,-2.35,0
3164,TSLA,"Regulatory scrutiny intensifies for TSLA, causing stock slump.",-0.4727,-1.54,0
3165,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.5551,-3.48,0
3166,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.3646,-1.93,0
3167,META,META schedules upcoming annual shareholder meeting for next month.,0.0928,-0.47,0
3168,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.7779,-4.06,0
3169,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.5896,1.11,1
3170,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.3752,2.63,1
3171,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.6877,1.67,1
3172,TSLA,TSLA announces strategic acquisition to boost AI infrastructure.,0.601,1.61,1
3173,GOOGL,Strong subscriber growth drives GOOGL shares to new 52-week high.,0.6379,1.6,1
3174,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.8532,3.51,1
3175,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.4417,1.73,1
3176,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.7777,-3.26,0
3177,META,"META secures major enterprise partnership, expanding market dominance.",0.5567,2.79,1
3178,GOOGL,Market analysts maintain neutral rating on GOOGL ahead of earnings.,-0.0734,0.37,1
3179,ETH,Strong subscriber growth drives ETH shares to new 52-week high.,0.7873,1.45,1
3180,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.6048,1.9,1
3181,MSFT,MSFT misses Q3 earnings estimates amid rising operational costs.,-0.9399,-1.75,0
3182,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.412,1.6,1
3183,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.5761,-1.63,0
3184,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.7732,-1.99,0
3185,NVDA,Analyst downgrade for NVDA citing margin compression and slow growth.,-0.5092,-2.46,0
3186,META,Strong subscriber growth drives META shares to new 52-week high.,0.7139,3.17,1
3187,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.8387,2.02,1
3188,NVDA,"NVDA secures major enterprise partnership, expanding market dominance.",0.7101,2.57,1
3189,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.6443,-2.45,0
3190,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.4791,2.99,1
3191,GOOGL,"GOOGL reports cybersecurity breach, prompting investor selloff.",-0.9127,-2.58,0
3192,META,"META reports cybersecurity breach, prompting investor selloff.",-0.7859,-2.0,0
3193,META,META misses Q3 earnings estimates amid rising operational costs.,-0.7538,-1.04,0
3194,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.6765,1.74,1
3195,BTC,"BTC faces supply chain bottlenecks, lowering annual guidance.",-0.4259,-3.04,0
3196,TSLA,TSLA announces routine board member appointment.,0.0642,-0.98,1
3197,GOOGL,Decreased consumer demand hits GOOGL quarterly profit margins.,-0.4379,-2.81,0
3198,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.3519,0.57,1
